Code Domaine,Domaine,Code zone,Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"FS","Données de la sécurité alimentaire","185","Fédération de Russie","6132","Valeur","210071","Nombre de personnes en situation d’insécurité alimentaire grave (millions) (moyenne sur 3 ans)","20172019","2017-2019","millions","1.1","","Donnée officielle","Official estimate integrated with FAO data"
"FS","Données de la sécurité alimentaire","185","Fédération de Russie","6132","Valeur","210081","Nombre de personnes en situation d’insécurité alimentaire modérée ou grave (millions) (moyenne sur 3 ans)","20172019","2017-2019","millions","12.2","","Donnée officielle","Official estimate integrated with FAO data"
"FS","Données de la sécurité alimentaire","185","Fédération de Russie","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2018","2018","indice","-0.5","X","Sources internationales sûres",""
"FS","Données de la sécurité alimentaire","66","Fidji","6121","Valeur","21010","Suffisance des apports énergétiques alimentaires moyens (%) (moyenne sur 3 ans)","20172019","2017-2019","%","123","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","66","Fidji","6128","Valeur","22000","Disponibilité alimentaire par habitant utilisée dans l'estimation de la prévalence de la sous-alimentation (kcal/personne/jour) (moyenne sur 3 ans)","20172019","2017-2019","Kcal/personne/jour","2928","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","66","Fidji","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2018","2018","I$","13808.1","X","Sources internationales sûres",""
"FS","Données de la sécurité alimentaire","66","Fidji","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20172019","2017-2019","%","3.9","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","66","Fidji","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20172019","2017-2019","millions","<0.1","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","66","Fidji","6121","Valeur","210401","Prévalence de l’insécurité alimentaire grave – population totale (%) (moyenne sur 3 ans)","20172019","2017-2019","%","","NV","Non disponible",""
"FS","Données de la sécurité alimentaire","66","Fidji","6121","Valeur","210091","Prévalence de l’insécurité alimentaire modérée ou grave – population totale (%) (moyenne sur 3 ans)","20172019","2017-2019","%","","NV","Non disponible",""
"FS","Données de la sécurité alimentaire","66","Fidji","6132","Valeur","210071","Nombre de personnes en situation d’insécurité alimentaire grave (millions) (moyenne sur 3 ans)","20172019","2017-2019","millions","","NV","Non disponible",""
"FS","Données de la sécurité alimentaire","66","Fidji","6132","Valeur","210081","Nombre de personnes en situation d’insécurité alimentaire modérée ou grave (millions) (moyenne sur 3 ans)","20172019","2017-2019","millions","","NV","Non disponible",""
"FS","Données de la sécurité alimentaire","66","Fidji","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2018","2018","indice","0.74","X","Sources internationales sûres",""
"FS","Données de la sécurité alimentaire","67","Finlande","6121","Valeur","21010","Suffisance des apports énergétiques alimentaires moyens (%) (moyenne sur 3 ans)","20172019","2017-2019","%","132","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","67","Finlande","6128","Valeur","22000","Disponibilité alimentaire par habitant utilisée dans l'estimation de la prévalence de la sous-alimentation (kcal/personne/jour) (moyenne sur 3 ans)","20172019","2017-2019","Kcal/personne/jour","3369","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","67","Finlande","6124","Valeur","21016","Densité du réseau ferroviaire (pour 100 km carrés de surface totale du pays)","2018","2018","pour 100 km carrés de surface totale du pays","1.8","X","Sources internationales sûres",""
"FS","Données de la sécurité alimentaire","67","Finlande","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2018","2018","I$","48191.2","X","Sources internationales sûres",""
"FS","Données de la sécurité alimentaire","67","Finlande","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20172019","2017-2019","%","<2.5","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","67","Finlande","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20172019","2017-2019","millions","","NR","Non rapportée",""
"FS","Données de la sécurité alimentaire","67","Finlande","6121","Valeur","210401","Prévalence de l’insécurité alimentaire grave – population totale (%) (moyenne sur 3 ans)","20172019","2017-2019","%","2","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","67","Finlande","6121","Valeur","210091","Prévalence de l’insécurité alimentaire modérée ou grave – population totale (%) (moyenne sur 3 ans)","20172019","2017-2019","%","7.7","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","67","Finlande","6132","Valeur","210071","Nombre de personnes en situation d’insécurité alimentaire grave (millions) (moyenne sur 3 ans)","20172019","2017-2019","millions","0.1","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","67","Finlande","6132","Valeur","210081","Nombre de personnes en situation d’insécurité alimentaire modérée ou grave (millions) (moyenne sur 3 ans)","20172019","2017-2019","millions","0.4","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","67","Finlande","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2018","2018","indice","0.92","X","Sources internationales sûres",""
"FS","Données de la sécurité alimentaire","68","France","6121","Valeur","21010","Suffisance des apports énergétiques alimentaires moyens (%) (moyenne sur 3 ans)","20172019","2017-2019","%","142","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","68","France","6128","Valeur","22000","Disponibilité alimentaire par habitant utilisée dans l'estimation de la prévalence de la sous-alimentation (kcal/personne/jour) (moyenne sur 3 ans)","20172019","2017-2019","Kcal/personne/jour","3554","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","68","France","6124","Valeur","21016","Densité du réseau ferroviaire (pour 100 km carrés de surface totale du pays)","2018","2018","pour 100 km carrés de surface totale du pays","5.1","X","Sources internationales sûres",""
"FS","Données de la sécurité alimentaire","68","France","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2018","2018","I$","45561","X","Sources internationales sûres",""
"FS","Données de la sécurité alimentaire","68","France","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20172019","2017-2019","%","<2.5","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","68","France","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20172019","2017-2019","millions","","NR","Non rapportée",""
"FS","Données de la sécurité alimentaire","68","France","6121","Valeur","210401","Prévalence de l’insécurité alimentaire grave – population totale (%) (moyenne sur 3 ans)","20172019","2017-2019","%","0.7","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","68","France","6121","Valeur","210091","Prévalence de l’insécurité alimentaire modérée ou grave – population totale (%) (moyenne sur 3 ans)","20172019","2017-2019","%","6","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","68","France","6132","Valeur","210071","Nombre de personnes en situation d’insécurité alimentaire grave (millions) (moyenne sur 3 ans)","20172019","2017-2019","millions","0.5","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","68","France","6132","Valeur","210081","Nombre de personnes en situation d’insécurité alimentaire modérée ou grave (millions) (moyenne sur 3 ans)","20172019","2017-2019","millions","3.9","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","68","France","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2018","2018","indice","0.11","X","Sources internationales sûres",""
"FS","Données de la sécurité alimentaire","74","Gabon","6121","Valeur","21010","Suffisance des apports énergétiques alimentaires moyens (%) (moyenne sur 3 ans)","20172019","2017-2019","%","115","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","74","Gabon","6128","Valeur","22000","Disponibilité alimentaire par habitant utilisée dans l'estimation de la prévalence de la sous-alimentation (kcal/personne/jour) (moyenne sur 3 ans)","20172019","2017-2019","Kcal/personne/jour","2638","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","74","Gabon","6124","Valeur","21016","Densité du réseau ferroviaire (pour 100 km carrés de surface totale du pays)","2018","2018","pour 100 km carrés de surface totale du pays","0.3","X","Sources internationales sûres",""
"FS","Données de la sécurité alimentaire","74","Gabon","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2018","2018","I$","14743.4","X","Sources internationales sûres",""
"FS","Données de la sécurité alimentaire","74","Gabon","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20172019","2017-2019","%","16.6","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","74","Gabon","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20172019","2017-2019","millions","0.4","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","74","Gabon","6121","Valeur","210401","Prévalence de l’insécurité alimentaire grave – population totale (%) (moyenne sur 3 ans)","20172019","2017-2019","%","","NV","Non disponible",""
"FS","Données de la sécurité alimentaire","74","Gabon","6121","Valeur","210091","Prévalence de l’insécurité alimentaire modérée ou grave – population totale (%) (moyenne sur 3 ans)","20172019","2017-2019","%","","NV","Non disponible",""
"FS","Données de la sécurité alimentaire","74","Gabon","6132","Valeur","210071","Nombre de personnes en situation d’insécurité alimentaire grave (millions) (moyenne sur 3 ans)","20172019","2017-2019","millions","","NV","Non disponible",""
"FS","Données de la sécurité alimentaire","74","Gabon","6132","Valeur","210081","Nombre de personnes en situation d’insécurité alimentaire modérée ou grave (millions) (moyenne sur 3 ans)","20172019","2017-2019","millions","","NV","Non disponible",""
"FS","Données de la sécurité alimentaire","74","Gabon","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2018","2018","indice","-0.25","X","Sources internationales sûres",""
"FS","Données de la sécurité alimentaire","75","Gambie","6121","Valeur","21010","Suffisance des apports énergétiques alimentaires moyens (%) (moyenne sur 3 ans)","20172019","2017-2019","%","114","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","75","Gambie","6128","Valeur","22000","Disponibilité alimentaire par habitant utilisée dans l'estimation de la prévalence de la sous-alimentation (kcal/personne/jour) (moyenne sur 3 ans)","20172019","2017-2019","Kcal/personne/jour","2558","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","75","Gambie","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2018","2018","I$","2144.2","X","Sources internationales sûres",""
"FS","Données de la sécurité alimentaire","75","Gambie","6121","Valeur","210041","Prévalence de la sous-alimentation (%) (moyenne sur 3 ans)","20172019","2017-2019","%","11.9","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","75","Gambie","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20172019","2017-2019","millions","0.3","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","75","Gambie","6121","Valeur","210401","Prévalence de l’insécurité alimentaire grave – population totale (%) (moyenne sur 3 ans)","20172019","2017-2019","%","24.6","F","Estimation FAO",""
